datetime,date,vt_symbol,product_vt_symbol,position_direction,direction,offset,reason,volume,price,old_stop,new_stop,old_stop_distance,new_stop_distance,old_stop_distance_pct,new_stop_distance_pct,signal_low,signal_close,stop_loss_pct,old_case,contract_vt_symbol,signal,entry_context,selected_volume_before,selected_volume_after,reduced_volume,estimated_equity,reserved_margin_before,margin_per_contract,broker_margin_multiplier,cap_ratio,max_affordable_volume,projected_broker10_margin_to_equity_before,projected_broker10_margin_to_equity_after,profile,start_month,variant,account_capital,c3_capital,experiment_arm
2023-07-04,2023-07-04,hc2310.SHFE,hc.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3866.0,3788.68,3850.0,77.32000000000016,16.0,0.020000000000000042,0.004138644593895499,3850.0,3866.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-05 00:00:00+08:00,2023-07-05,fu2309.SHFE,fu.SHFE,long,空,Close,long_risk_cluster_heat_deleverage,244,3149.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-05 00:00:00+08:00,2023-07-05,hc2310.SHFE,hc.SHFE,long,空,Close,long_risk_cluster_heat_deleverage,300,3851.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-07,2023-07-07,ru2309.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,12460.0,12210.8,12405.0,249.20000000000073,55.0,0.02000000000000006,0.004414125200642055,12405.0,12460.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-07,2023-07-07,sp2309.SHFE,sp.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,5290.0,5184.2,5262.0,105.80000000000018,28.0,0.020000000000000035,0.005293005671077505,5262.0,5290.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-11,2023-07-11,CF309.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,17100.0,16555.0,16758.0,545.0,342.0,0.031871345029239766,0.02,16555.0,17100.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-11,2023-07-11,MA309.CZCE,MA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2240.0,2186.0,2195.2,54.0,44.80000000000018,0.024107142857142858,0.02000000000000008,2186.0,2240.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-11,2023-07-11,SA309.CZCE,SA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1794.0,1725.0,1758.12,69.0,35.88000000000011,0.038461538461538464,0.02000000000000006,1725.0,1794.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-12,2023-07-12,si2309.GFEX,si.GFEX,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,13950.0,13380.0,13671.0,570.0,279.0,0.04086021505376344,0.02,13380.0,13950.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-13,2023-07-13,au2310.SHFE,au.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,456.32,447.1936,452.4,9.12639999999999,3.920000000000016,0.019999999999999976,0.008590462833099614,452.4,456.32,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-14,2023-07-14,jm2309.DCE,jm.DCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1425.5,1390.5,1396.99,35.0,28.50999999999999,0.024552788495264818,0.019999999999999993,1390.5,1425.5,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-17 00:00:00+08:00,2023-07-17,CF309.CZCE,CF.CZCE,long,空,Close,long_prev2day_stop,41,16905.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-17 00:00:00+08:00,2023-07-17,SA309.CZCE,SA.CZCE,long,空,Close,long_base_stop,208,1810.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-18,2023-07-18,SM309.CZCE,SM.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,6648.0,6515.04,6606.0,132.96000000000004,42.0,0.020000000000000004,0.00631768953068592,6606.0,6648.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-19 00:00:00+08:00,2023-07-19,SM309.CZCE,SM.CZCE,long,空,Close,long_risk_cluster_heat_deleverage,285,6728.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-21,2023-07-21,hc2310.SHFE,hc.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3933.0,3854.34,3865.0,78.65999999999985,68.0,0.019999999999999962,0.017289600813628275,3865.0,3933.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-21,2023-07-21,rb2310.SHFE,rb.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3823.0,3746.54,3750.0,76.46000000000004,73.0,0.02000000000000001,0.01909495160868428,3750.0,3823.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-24,2023-07-24,fu2309.SHFE,fu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3289.0,3223.22,3255.0,65.7800000000002,34.0,0.02000000000000006,0.010337488598358164,3255.0,3289.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-26,2023-07-26,cu2309.SHFE,cu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,69120.0,67737.6,68940.0,1382.3999999999942,180.0,0.019999999999999917,0.0026041666666666665,68940.0,69120.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-26 00:00:00+08:00,2023-07-26,cu2309.SHFE,cu.SHFE,long,long,RiskSizing,broker10_margin_cap_reduce,7,69120.0,,,,,,,,,,,cu2309.SHFE,long_case3,flat_entry,31.0,24.0,7.0,5210634.3999999985,2121363.0,41472.0,1.65,1.0,24.0,1.0788593707514773,0.9869316776475434,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-26 00:00:00+08:00,2023-07-26,fu2309.SHFE,fu.SHFE,long,空,Close,forced_margin_deleverage,118,3355.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-27,2023-07-27,AP310.CZCE,AP.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,8767.0,8591.66,8633.0,175.34000000000015,134.0,0.020000000000000018,0.015284589939546026,8633.0,8767.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-31,2023-07-31,FG309.CZCE,FG.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1718.0,1656.0,1683.6399999999999,62.0,34.36000000000013,0.03608847497089639,0.020000000000000073,1656.0,1718.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-07-31,2023-07-31,sp2309.SHFE,sp.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,5496.0,5386.08,5450.0,109.92000000000007,46.0,0.020000000000000014,0.008369723435225618,5450.0,5496.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-02 00:00:00+08:00,2023-08-02,fu2309.SHFE,fu.SHFE,long,空,Close,long_rsi_partial_exit_half,60,3640.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-02 00:00:00+08:00,2023-08-02,hc2310.SHFE,hc.SHFE,long,空,Close,long_prev2day_stop,228,4030.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-03 00:00:00+08:00,2023-08-03,cu2309.SHFE,cu.SHFE,long,空,Close,long_prev2day_stop,24,68860.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-10 00:00:00+08:00,2023-08-10,FG309.CZCE,FG.CZCE,long,空,Close,long_prev2day_stop,84,1794.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-21,2023-08-21,SA401.CZCE,SA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1838.0,1671.0,1801.24,167.0,36.75999999999999,0.09085963003264418,0.019999999999999993,1671.0,1838.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-21 00:00:00+08:00,2023-08-21,fu2309.SHFE,fu.SHFE,long,空,Close,rollover_close,60,3899.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-21,2023-08-21,fu2310.SHFE,fu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3735.0,3555.0,3660.2999999999997,180.0,74.70000000000027,0.04819277108433735,0.020000000000000073,3555.0,3735.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-22,2023-08-22,MA401.CZCE,MA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2512.0,2461.7599999999998,2489.0,50.24000000000024,23.0,0.020000000000000094,0.009156050955414012,2489.0,2512.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-22,2023-08-22,jm2401.DCE,jm.DCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1490.0,1423.5,1460.2,66.5,29.799999999999955,0.04463087248322148,0.01999999999999997,1423.5,1490.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-23,2023-08-23,AP310.CZCE,AP.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,8926.0,8747.48,8890.0,178.52000000000044,36.0,0.02000000000000005,0.004033161550526552,8890.0,8926.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-23,2023-08-23,si2310.GFEX,si.GFEX,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,13665.0,13391.699999999999,13655.0,273.3000000000011,10.0,0.02000000000000008,0.0007317965605561653,13655.0,13665.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-23 00:00:00+08:00,2023-08-23,fu2310.SHFE,fu.SHFE,long,空,Close,long_base_stop,60,3648.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-24,2023-08-24,au2310.SHFE,au.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,460.04,450.8392,457.94,9.200800000000015,2.1000000000000227,0.02000000000000003,0.004564820450395667,457.94,460.04,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-24 00:00:00+08:00,2023-08-24,au2310.SHFE,au.SHFE,long,long,RiskSizing,broker10_margin_cap_reduce,16,460.04,,,,,,,,,,,au2310.SHFE,long_case2,flat_entry,32.0,16.0,16.0,5963294.3999999985,2851881.5999999996,46004.0,1.65,1.0,16.0,1.1964218704345706,0.9927583384110636,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-28 00:00:00+08:00,2023-08-28,AP310.CZCE,AP.CZCE,long,空,Close,long_prev2day_stop,134,8868.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-28 00:00:00+08:00,2023-08-28,si2310.GFEX,si.GFEX,long,空,Close,long_prev2day_stop,172,13420.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-30,2023-08-30,CF401.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,17610.0,17257.8,17485.0,352.2000000000007,125.0,0.020000000000000042,0.007098239636570131,17485.0,17610.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-30,2023-08-30,FG401.CZCE,FG.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1716.0,1585.0,1681.68,131.0,34.319999999999936,0.07634032634032634,0.019999999999999962,1585.0,1716.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-30,2023-08-30,cu2310.SHFE,cu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,69380.0,67992.4,68980.0,1387.6000000000058,400.0,0.020000000000000084,0.005765350245027385,68980.0,69380.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-08-31,2023-08-31,sp2401.SHFE,sp.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,5610.0,5497.8,5580.0,112.19999999999982,30.0,0.01999999999999997,0.0053475935828877,5580.0,5610.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-09-04,2023-09-04,SM311.CZCE,SM.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,7002.0,6861.96,6980.0,140.03999999999996,22.0,0.019999999999999993,0.003141959440159954,6980.0,7002.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-09-04 00:00:00+08:00,2023-09-04,FG401.CZCE,FG.CZCE,long,空,Close,long_base_stop,129,1748.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-09-05,2023-09-05,fu2311.SHFE,fu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3594.0,3522.12,3565.0,71.88000000000011,29.0,0.02000000000000003,0.008069003895381191,3565.0,3594.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-09-15,2023-09-15,cu2310.SHFE,cu.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,69780.0,68384.4,69370.0,1395.6000000000058,410.0,0.020000000000000084,0.0058756090570364,69370.0,69780.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-09-18,2023-09-18,rb2401.SHFE,rb.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,3842.0,3765.16,3792.0,76.84000000000015,50.0,0.02000000000000004,0.013014055179593961,3792.0,3842.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-09-18,2023-09-18,sp2401.SHFE,sp.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,5954.0,5792.0,5834.92,162.0,119.07999999999993,0.02720859926100101,0.019999999999999987,5792.0,5954.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-09-19 00:00:00+08:00,2023-09-19,cu2310.SHFE,cu.SHFE,long,空,Close,long_prev2day_stop,38,68790.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-09-19 00:00:00+08:00,2023-09-19,fu2311.SHFE,fu.SHFE,long,空,Close,long_prev2day_stop,258,3737.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-09-26,2023-09-26,AP401.CZCE,AP.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,9343.0,9156.14,9256.0,186.86000000000058,87.0,0.020000000000000063,0.00931178422348282,9256.0,9343.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-10-17,2023-10-17,ru2401.SHFE,ru.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,14775.0,14479.5,14660.0,295.5,115.0,0.02,0.0077834179357022,14660.0,14775.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-10-19 00:00:00+08:00,2023-10-19,ru2401.SHFE,ru.SHFE,long,空,Close,long_prev2day_stop,87,14610.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-10-25,2023-10-25,au2312.SHFE,au.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,473.92,464.4416,472.22,9.478400000000022,1.6999999999999886,0.020000000000000046,0.003587103308575263,472.22,473.92,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-10-30 00:00:00+08:00,2023-10-30,lh2401.DCE,lh.DCE,short,多,Close,short_prev2day_stop,48,16275.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-11-02,2023-11-02,jm2401.DCE,jm.DCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1805.5,1769.3899999999999,1776.0,36.11000000000013,29.5,0.02000000000000007,0.01633896427582387,1776.0,1805.5,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-11-03 00:00:00+08:00,2023-11-03,fu2401.SHFE,fu.SHFE,short,多,Close,short_prev2day_stop,177,3330.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-11-10 00:00:00+08:00,2023-11-10,lc2401.GFEX,lc.GFEX,short,多,Close,short_prev2day_stop,59,148900.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-11-14,2023-11-14,SA401.CZCE,SA.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2032.0,1991.36,2008.0,40.6400000000001,24.0,0.02000000000000005,0.011811023622047244,2008.0,2032.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-11-20,2023-11-20,FG401.CZCE,FG.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,1762.0,1710.0,1726.76,52.0,35.24000000000001,0.029511918274687854,0.020000000000000004,1710.0,1762.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-11-21 00:00:00+08:00,2023-11-21,jm2401.DCE,jm.DCE,long,空,Close,long_prev2day_stop,49,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-12-04,2023-12-04,au2402.SHFE,au.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,481.62,471.9876,474.46,9.632400000000018,7.160000000000025,0.02000000000000004,0.014866492255305064,474.46,481.62,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-12-08,2023-12-08,hc2405.SHFE,hc.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,4149.0,4066.02,4100.0,82.98000000000002,49.0,0.020000000000000004,0.011810074716799228,4100.0,4149.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-12-12,2023-12-12,rb2405.SHFE,rb.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,4060.0,3978.7999999999997,4005.0,81.20000000000027,55.0,0.020000000000000066,0.013546798029556651,4005.0,4060.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-12-12 00:00:00+08:00,2023-12-12,fu2401.SHFE,fu.SHFE,short,多,Close,short_prev2day_stop,251,3013.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2023-12-25,2023-12-25,hc2405.SHFE,hc.SHFE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,4130.0,4047.4,4105.0,82.59999999999991,25.0,0.01999999999999998,0.006053268765133172,4105.0,4130.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2024-01-18,2024-01-18,CF405.CZCE,CF.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,15890.0,15545.0,15572.199999999999,345.0,317.8000000000011,0.02171176840780365,0.02000000000000007,15545.0,15890.0,0.02,day_low,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2024-01-23 00:00:00+08:00,2024-01-23,fu2403.SHFE,fu.SHFE,short,多,Close,short_prev2day_stop,166,2987.0,,,,,,,,,,,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
2024-01-25,2024-01-25,SH405.CZCE,SH.CZCE,long,long,RiskSizing,long_tighter_initial_stop_adjust,0,2780.0,2724.4,2771.0,55.59999999999991,9.0,0.019999999999999966,0.003237410071942446,2771.0,2780.0,0.02,basic_min_distance,,,,,,,,,,,,,,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0,B
